order_day,gl,product_family,units,ops
5/9/21,Apparel,Softlines,4857,96067
5/10/21,Apparel,Softlines,4884,90228
5/11/21,Apparel,Softlines,4214,87697
5/12/21,Apparel,Softlines,4014,81215
5/13/21,Apparel,Softlines,4109,85162
5/14/21,Apparel,Softlines,5614,110057
5/15/21,Apparel,Softlines,6100,117562
5/16/21,Apparel,Softlines,5367,115213
5/17/21,Apparel,Softlines,4791,99024
5/18/21,Apparel,Softlines,3863,80351
5/19/21,Apparel,Softlines,3215,71063
5/20/21,Apparel,Softlines,2987,67866
5/21/21,Apparel,Softlines,3845,80094
5/22/21,Apparel,Softlines,3356,69399
5/23/21,Apparel,Softlines,3173,63754
5/24/21,Apparel,Softlines,3804,74097
5/25/21,Apparel,Softlines,3577,68993
5/26/21,Apparel,Softlines,3078,67781
5/27/21,Apparel,Softlines,3195,72476
5/28/21,Apparel,Softlines,4022,86262
5/29/21,Apparel,Softlines,4026,84266
5/30/21,Apparel,Softlines,4042,86711
5/31/21,Apparel,Softlines,3813,84350
6/1/21,Apparel,Softlines,3622,75919
6/2/21,Apparel,Softlines,3592,74213
6/3/21,Apparel,Softlines,3672,78224
6/4/21,Apparel,Softlines,4586,85929
6/5/21,Apparel,Softlines,4178,87608
6/6/21,Apparel,Softlines,4030,86124
6/7/21,Apparel,Softlines,3945,88868
6/8/21,Apparel,Softlines,4268,84493
6/9/21,Apparel,Softlines,3900,84632
6/10/21,Apparel,Softlines,3996,81539
6/11/21,Apparel,Softlines,4847,99374
6/12/21,Apparel,Softlines,4279,90494
6/13/21,Apparel,Softlines,3760,72012
6/14/21,Apparel,Softlines,3560,69516
6/15/21,Apparel,Softlines,4133,82480
6/16/21,Apparel,Softlines,8551,157282
6/17/21,Apparel,Softlines,4716,94928
6/18/21,Apparel,Softlines,5907,112070
6/19/21,Apparel,Softlines,11230,222566
6/20/21,Apparel,Softlines,5473,108615
6/21/21,Apparel,Softlines,5070,102658
6/22/21,Apparel,Softlines,5080,102843
6/23/21,Apparel,Softlines,5510,103626
6/24/21,Apparel,Softlines,5572,107517
6/25/21,Apparel,Softlines,6473,127921
6/26/21,Apparel,Softlines,6239,129407
6/27/21,Apparel,Softlines,6721,144476
6/28/21,Apparel,Softlines,6640,135091
6/29/21,Apparel,Softlines,6180,129364
6/30/21,Apparel,Softlines,6199,130205
7/1/21,Apparel,Softlines,7008,145231
7/2/21,Apparel,Softlines,7892,169079
7/3/21,Apparel,Softlines,7922,170584
7/4/21,Apparel,Softlines,7709,155413
7/5/21,Apparel,Softlines,7765,153823
7/6/21,Apparel,Softlines,6971,149368
7/7/21,Apparel,Softlines,7878,159263
7/8/21,Apparel,Softlines,7347,165228
7/9/21,Apparel,Softlines,8597,175796
7/10/21,Apparel,Softlines,7834,174980
7/11/21,Apparel,Softlines,6985,150413
7/12/21,Apparel,Softlines,6195,119227
7/13/21,Apparel,Softlines,4308,96847
7/14/21,Apparel,Softlines,3129,68655
7/15/21,Apparel,Softlines,2272,48342
7/16/21,Apparel,Softlines,1899,41487
7/17/21,Apparel,Softlines,2688,56860
7/18/21,Apparel,Softlines,3729,79357
7/19/21,Apparel,Softlines,3646,79920
7/20/21,Apparel,Softlines,3731,75688
7/21/21,Apparel,Softlines,3615,70918
7/22/21,Apparel,Softlines,3118,64035
7/23/21,Apparel,Softlines,2772,57681
7/24/20,Art,Hardlines,0,11
7/25/20,Art,Hardlines,0,16
7/26/20,Art,Hardlines,0,7
7/27/20,Art,Hardlines,0,8
7/28/20,Art,Hardlines,0,13
7/29/20,Art,Hardlines,0,14
7/30/20,Art,Hardlines,0,8
7/31/20,Art,Hardlines,0,12
8/1/20,Art,Hardlines,0,3
8/2/20,Art,Hardlines,0,10
8/3/20,Art,Hardlines,0,2
8/4/20,Art,Hardlines,0,9
8/5/20,Art,Hardlines,0,4
8/6/20,Art,Hardlines,0,4
8/7/20,Art,Hardlines,0,10
8/8/20,Art,Hardlines,0,7
8/9/20,Art,Hardlines,0,11
8/10/20,Art,Hardlines,0,16
8/11/20,Art,Hardlines,0,13
8/12/20,Art,Hardlines,0,4
8/13/20,Art,Hardlines,0,9
8/14/20,Art,Hardlines,0,10
8/15/20,Art,Hardlines,0,1
8/16/20,Art,Hardlines,0,135
8/17/20,Art,Hardlines,0,4
8/18/20,Art,Hardlines,0,136
8/19/20,Art,Hardlines,0,4
8/20/20,Art,Hardlines,0,5
8/21/20,Art,Hardlines,0,7
8/22/20,Art,Hardlines,0,9
8/23/20,Art,Hardlines,0,22
8/24/20,Art,Hardlines,0,5
8/25/20,Art,Hardlines,0,5
8/26/20,Art,Hardlines,0,1
8/27/20,Art,Hardlines,0,14
8/28/20,Art,Hardlines,0,5
8/29/20,Art,Hardlines,0,9
8/30/20,Art,Hardlines,0,10
8/31/20,Art,Hardlines,0,6
9/1/20,Art,Hardlines,0,8
9/2/20,Art,Hardlines,0,9
9/3/20,Art,Hardlines,0,15
9/4/20,Art,Hardlines,0,18
9/5/20,Art,Hardlines,0,5
9/6/20,Art,Hardlines,0,15
9/7/20,Art,Hardlines,0,6
9/8/20,Art,Hardlines,0,10
9/9/20,Art,Hardlines,0,4
9/10/20,Art,Hardlines,0,2
9/11/20,Art,Hardlines,0,21
9/12/20,Art,Hardlines,0,3
9/13/20,Art,Hardlines,0,13
9/14/20,Art,Hardlines,0,7
9/15/20,Art,Hardlines,0,5
9/16/20,Art,Hardlines,0,9
9/17/20,Art,Hardlines,0,8
9/18/20,Art,Hardlines,0,5
9/19/20,Art,Hardlines,0,14
9/20/20,Art,Hardlines,0,5
9/21/20,Art,Hardlines,0,18
9/22/20,Art,Hardlines,0,14
9/23/20,Art,Hardlines,0,9
9/24/20,Art,Hardlines,0,15
9/25/20,Art,Hardlines,0,5
9/26/20,Art,Hardlines,0,4
9/27/20,Art,Hardlines,0,46
9/28/20,Art,Hardlines,0,3
9/29/20,Art,Hardlines,0,27
9/30/20,Art,Hardlines,0,29
10/1/20,Art,Hardlines,0,13
10/2/20,Art,Hardlines,0,19
10/3/20,Art,Hardlines,0,24
10/4/20,Art,Hardlines,0,19
10/5/20,Art,Hardlines,0,18
10/6/20,Art,Hardlines,0,17
10/7/20,Art,Hardlines,0,9
10/8/20,Art,Hardlines,0,20
10/9/20,Art,Hardlines,0,18
10/10/20,Art,Hardlines,0,13
10/11/20,Art,Hardlines,0,12
10/12/20,Art,Hardlines,0,7
10/13/20,Art,Hardlines,0,7
10/14/20,Art,Hardlines,0,8
10/15/20,Art,Hardlines,0,8
10/16/20,Art,Hardlines,0,12
10/17/20,Art,Hardlines,0,14
10/18/20,Art,Hardlines,0,15
10/19/20,Art,Hardlines,0,6
10/20/20,Art,Hardlines,0,5
10/21/20,Art,Hardlines,0,6
10/22/20,Art,Hardlines,0,13
10/23/20,Art,Hardlines,0,9
10/24/20,Art,Hardlines,0,7
10/25/20,Art,Hardlines,0,14
10/26/20,Art,Hardlines,0,10
10/27/20,Art,Hardlines,0,11
10/28/20,Art,Hardlines,0,4
10/29/20,Art,Hardlines,0,5
10/30/20,Art,Hardlines,0,7
10/31/20,Art,Hardlines,0,7
11/1/20,Art,Hardlines,0,431
11/2/20,Art,Hardlines,0,36
11/3/20,Art,Hardlines,0,4
11/4/20,Art,Hardlines,0,20
11/5/20,Art,Hardlines,0,9
11/6/20,Art,Hardlines,0,13
11/7/20,Art,Hardlines,0,10
11/8/20,Art,Hardlines,0,18
11/9/20,Art,Hardlines,0,7
11/10/20,Art,Hardlines,0,7
11/11/20,Art,Hardlines,0,20
11/12/20,Art,Hardlines,0,12
11/13/20,Art,Hardlines,0,11
11/14/20,Art,Hardlines,0,5
11/15/20,Art,Hardlines,0,13
11/16/20,Art,Hardlines,0,3
11/17/20,Art,Hardlines,0,5
11/18/20,Art,Hardlines,0,5
11/19/20,Art,Hardlines,0,3
11/20/20,Art,Hardlines,0,25
11/21/20,Art,Hardlines,0,13
11/22/20,Art,Hardlines,0,9
11/23/20,Art,Hardlines,0,8
11/24/20,Art,Hardlines,0,10
11/25/20,Art,Hardlines,0,8
11/26/20,Art,Hardlines,0,5
11/27/20,Art,Hardlines,0,14
11/28/20,Art,Hardlines,0,14
11/29/20,Art,Hardlines,0,7
11/30/20,Art,Hardlines,0,11
12/1/20,Art,Hardlines,0,7
12/2/20,Art,Hardlines,0,3
12/3/20,Art,Hardlines,0,13
12/4/20,Art,Hardlines,0,4
12/5/20,Art,Hardlines,0,10
12/6/20,Art,Hardlines,0,5
12/7/20,Art,Hardlines,0,8
12/8/20,Art,Hardlines,0,26
12/9/20,Art,Hardlines,0,10
12/10/20,Art,Hardlines,0,23
12/11/20,Art,Hardlines,0,84
12/12/20,Art,Hardlines,0,5
12/13/20,Art,Hardlines,0,29
12/14/20,Art,Hardlines,0,5
12/15/20,Art,Hardlines,0,13
12/16/20,Art,Hardlines,0,5
12/17/20,Art,Hardlines,0,16
12/18/20,Art,Hardlines,0,14
12/19/20,Art,Hardlines,0,3
12/20/20,Art,Hardlines,0,16
12/21/20,Art,Hardlines,0,7
12/22/20,Art,Hardlines,0,20
12/23/20,Art,Hardlines,0,8
12/24/20,Art,Hardlines,0,5
12/25/20,Art,Hardlines,0,8
12/26/20,Art,Hardlines,0,10
12/27/20,Art,Hardlines,0,23
12/28/20,Art,Hardlines,0,12
12/29/20,Art,Hardlines,0,8
12/30/20,Art,Hardlines,0,4
12/31/20,Art,Hardlines,0,11
1/1/21,Art,Hardlines,0,10
1/2/21,Art,Hardlines,0,7
1/3/21,Art,Hardlines,0,13
1/4/21,Art,Hardlines,0,11
1/5/21,Art,Hardlines,0,7
1/6/21,Art,Hardlines,0,15
1/7/21,Art,Hardlines,0,3
1/8/21,Art,Hardlines,0,6
1/9/21,Art,Hardlines,0,4
1/10/21,Art,Hardlines,0,14
1/11/21,Art,Hardlines,0,6
1/12/21,Art,Hardlines,0,18
1/13/21,Art,Hardlines,0,7
1/14/21,Art,Hardlines,0,4
1/15/21,Art,Hardlines,0,4
1/16/21,Art,Hardlines,0,6
1/17/21,Art,Hardlines,0,7
1/18/21,Art,Hardlines,0,8
1/19/21,Art,Hardlines,0,6
1/20/21,Art,Hardlines,0,14
1/21/21,Art,Hardlines,0,3
1/22/21,Art,Hardlines,0,5
1/23/21,Art,Hardlines,0,4
1/24/21,Art,Hardlines,0,5
1/25/21,Art,Hardlines,0,32
1/26/21,Art,Hardlines,0,3
1/27/21,Art,Hardlines,0,16
1/28/21,Art,Hardlines,0,4
1/29/21,Art,Hardlines,0,10
1/30/21,Art,Hardlines,0,13
1/31/21,Art,Hardlines,0,61
2/1/21,Art,Hardlines,0,2
2/2/21,Art,Hardlines,0,5
2/3/21,Art,Hardlines,0,5
2/4/21,Art,Hardlines,0,3
2/5/21,Art,Hardlines,0,24
2/6/21,Art,Hardlines,0,13
2/7/21,Art,Hardlines,0,29
2/8/21,Art,Hardlines,0,6
2/9/21,Art,Hardlines,0,6
2/10/21,Art,Hardlines,0,80
2/11/21,Art,Hardlines,0,11
2/12/21,Art,Hardlines,0,12
2/13/21,Art,Hardlines,0,9
2/14/21,Art,Hardlines,0,4
2/15/21,Art,Hardlines,0,8
2/16/21,Art,Hardlines,0,5
2/17/21,Art,Hardlines,0,6
2/18/21,Art,Hardlines,0,22
2/19/21,Art,Hardlines,0,9
2/20/21,Art,Hardlines,0,6
2/21/21,Art,Hardlines,0,4
2/22/21,Art,Hardlines,0,7
2/23/21,Art,Hardlines,0,4
2/24/21,Art,Hardlines,0,16
2/25/21,Art,Hardlines,0,7
2/26/21,Art,Hardlines,0,3
2/27/21,Art,Hardlines,0,3
2/28/21,Art,Hardlines,0,3
3/1/21,Art,Hardlines,0,4
3/2/21,Art,Hardlines,0,6
3/3/21,Art,Hardlines,0,7
3/4/21,Art,Hardlines,0,7
3/5/21,Art,Hardlines,0,6812
3/6/21,Art,Hardlines,0,7
3/7/21,Art,Hardlines,0,10
3/8/21,Art,Hardlines,0,10
3/9/21,Art,Hardlines,0,4
3/10/21,Art,Hardlines,0,4
3/11/21,Art,Hardlines,0,15
3/12/21,Art,Hardlines,0,5
3/13/21,Art,Hardlines,0,6
3/14/21,Art,Hardlines,0,12
3/15/21,Art,Hardlines,0,10
3/16/21,Art,Hardlines,0,11
3/17/21,Art,Hardlines,0,6
3/18/21,Art,Hardlines,0,10
3/19/21,Art,Hardlines,0,9
3/20/21,Art,Hardlines,0,10
3/21/21,Art,Hardlines,0,6
3/22/21,Art,Hardlines,0,13
3/23/21,Art,Hardlines,0,10
3/24/21,Art,Hardlines,0,5
3/25/21,Art,Hardlines,0,2
3/26/21,Art,Hardlines,0,5
3/27/21,Art,Hardlines,0,6
3/28/21,Art,Hardlines,0,4
3/29/21,Art,Hardlines,0,5
3/30/21,Art,Hardlines,0,4
3/31/21,Art,Hardlines,0,3
4/1/21,Art,Hardlines,0,1470
4/2/21,Art,Hardlines,0,3
4/3/21,Art,Hardlines,0,3
4/4/21,Art,Hardlines,0,3
4/5/21,Art,Hardlines,0,18
4/6/21,Art,Hardlines,0,6
4/7/21,Art,Hardlines,0,9
4/8/21,Art,Hardlines,0,12
4/9/21,Art,Hardlines,0,3
4/10/21,Art,Hardlines,0,6
4/11/21,Art,Hardlines,0,5
4/12/21,Art,Hardlines,0,14
4/13/21,Art,Hardlines,0,4
4/14/21,Art,Hardlines,0,3
4/15/21,Art,Hardlines,0,7
4/16/21,Art,Hardlines,0,10
4/17/21,Art,Hardlines,0,3
4/18/21,Art,Hardlines,0,8
4/19/21,Art,Hardlines,0,17
4/20/21,Art,Hardlines,0,3
4/21/21,Art,Hardlines,0,68
4/22/21,Art,Hardlines,0,3
4/23/21,Art,Hardlines,0,17
4/24/21,Art,Hardlines,0,4
4/25/21,Art,Hardlines,0,3
4/26/21,Art,Hardlines,0,6
4/27/21,Art,Hardlines,0,12
4/28/21,Art,Hardlines,0,4
4/29/21,Art,Hardlines,0,17
4/30/21,Art,Hardlines,0,7
5/1/21,Art,Hardlines,0,479
5/2/21,Art,Hardlines,0,5
5/3/21,Art,Hardlines,0,6
5/4/21,Art,Hardlines,0,3
5/5/21,Art,Hardlines,0,9
5/6/21,Art,Hardlines,0,6
5/7/21,Art,Hardlines,0,11
5/8/21,Art,Hardlines,0,5
5/9/21,Art,Hardlines,0,6
5/10/21,Art,Hardlines,0,7
5/11/21,Art,Hardlines,0,6
5/12/21,Art,Hardlines,0,9
5/13/21,Art,Hardlines,0,954
5/14/21,Art,Hardlines,0,10
5/15/21,Art,Hardlines,0,5
5/16/21,Art,Hardlines,0,31
5/17/21,Art,Hardlines,0,7
5/18/21,Art,Hardlines,0,9
5/19/21,Art,Hardlines,0,5
5/20/21,Art,Hardlines,0,12
5/21/21,Art,Hardlines,0,6
5/22/21,Art,Hardlines,0,4
5/23/21,Art,Hardlines,0,14
5/24/21,Art,Hardlines,0,7
5/25/21,Art,Hardlines,0,3
5/26/21,Art,Hardlines,0,3
5/27/21,Art,Hardlines,0,3
5/28/21,Art,Hardlines,0,13
5/29/21,Art,Hardlines,0,12
5/30/21,Art,Hardlines,0,24
5/31/21,Art,Hardlines,0,3
6/1/21,Art,Hardlines,0,8
6/2/21,Art,Hardlines,0,33
6/3/21,Art,Hardlines,0,5
6/4/21,Art,Hardlines,0,9
6/5/21,Art,Hardlines,0,16
6/6/21,Art,Hardlines,0,4
6/7/21,Art,Hardlines,0,49
6/8/21,Art,Hardlines,0,10
6/9/21,Art,Hardlines,0,9
6/10/21,Art,Hardlines,0,4
6/11/21,Art,Hardlines,0,17
6/12/21,Art,Hardlines,0,4
6/13/21,Art,Hardlines,0,5
6/14/21,Art,Hardlines,0,12
6/15/21,Art,Hardlines,0,12
6/16/21,Art,Hardlines,0,11
6/17/21,Art,Hardlines,0,17
6/18/21,Art,Hardlines,0,18
6/19/21,Art,Hardlines,0,12
6/20/21,Art,Hardlines,0,6
6/21/21,Art,Hardlines,0,47
6/22/21,Art,Hardlines,0,5
6/23/21,Art,Hardlines,0,9
6/24/21,Art,Hardlines,0,22
6/25/21,Art,Hardlines,0,117
6/26/21,Art,Hardlines,0,7
6/27/21,Art,Hardlines,0,6
6/28/21,Art,Hardlines,0,14
6/29/21,Art,Hardlines,0,20
6/30/21,Art,Hardlines,0,11
7/1/21,Art,Hardlines,0,13
7/2/21,Art,Hardlines,0,16
7/3/21,Art,Hardlines,0,6
7/4/21,Art,Hardlines,0,11
7/5/21,Art,Hardlines,0,9
7/6/21,Art,Hardlines,0,8
7/7/21,Art,Hardlines,0,15
7/8/21,Art,Hardlines,0,14
7/9/21,Art,Hardlines,0,13
7/10/21,Art,Hardlines,0,12
7/11/21,Art,Hardlines,0,24
7/12/21,Art,Hardlines,0,10
7/13/21,Art,Hardlines,0,66
7/14/21,Art,Hardlines,0,10
7/15/21,Art,Hardlines,0,7
7/16/21,Art,Hardlines,0,25
7/17/21,Art,Hardlines,0,6
7/18/21,Art,Hardlines,0,5
7/19/21,Art,Hardlines,0,8
7/20/21,Art,Hardlines,0,1
7/21/21,Art,Hardlines,0,11
7/22/21,Art,Hardlines,0,2
7/23/21,Art,Hardlines,0,4
7/24/20,Art and Craft Supplies,Hardlines,13,164
7/25/20,Art and Craft Supplies,Hardlines,15,191
7/26/20,Art and Craft Supplies,Hardlines,16,190
7/27/20,Art and Craft Supplies,Hardlines,14,192
7/28/20,Art and Craft Supplies,Hardlines,14,193
7/29/20,Art and Craft Supplies,Hardlines,14,183
7/30/20,Art and Craft Supplies,Hardlines,15,184
7/31/20,Art and Craft Supplies,Hardlines,18,234
8/1/20,Art and Craft Supplies,Hardlines,16,181
8/2/20,Art and Craft Supplies,Hardlines,15,176
8/3/20,Art and Craft Supplies,Hardlines,14,172
8/4/20,Art and Craft Supplies,Hardlines,12,147
8/5/20,Art and Craft Supplies,Hardlines,13,142
8/6/20,Art and Craft Supplies,Hardlines,13,147
8/7/20,Art and Craft Supplies,Hardlines,15,175
8/8/20,Art and Craft Supplies,Hardlines,15,162
8/9/20,Art and Craft Supplies,Hardlines,14,193
8/10/20,Art and Craft Supplies,Hardlines,15,178
8/11/20,Art and Craft Supplies,Hardlines,13,151
8/12/20,Art and Craft Supplies,Hardlines,11,131
8/13/20,Art and Craft Supplies,Hardlines,11,128
8/14/20,Art and Craft Supplies,Hardlines,14,178
8/15/20,Art and Craft Supplies,Hardlines,14,173
8/16/20,Art and Craft Supplies,Hardlines,13,163
8/17/20,Art and Craft Supplies,Hardlines,13,160
8/18/20,Art and Craft Supplies,Hardlines,13,153
8/19/20,Art and Craft Supplies,Hardlines,12,138
8/20/20,Art and Craft Supplies,Hardlines,11,125
8/21/20,Art and Craft Supplies,Hardlines,13,154
8/22/20,Art and Craft Supplies,Hardlines,14,172
8/23/20,Art and Craft Supplies,Hardlines,15,169
8/24/20,Art and Craft Supplies,Hardlines,14,185
8/25/20,Art and Craft Supplies,Hardlines,13,148
8/26/20,Art and Craft Supplies,Hardlines,13,162
8/27/20,Art and Craft Supplies,Hardlines,11,149
8/28/20,Art and Craft Supplies,Hardlines,13,188
8/29/20,Art and Craft Supplies,Hardlines,15,199
8/30/20,Art and Craft Supplies,Hardlines,16,200
8/31/20,Art and Craft Supplies,Hardlines,16,197
9/1/20,Art and Craft Supplies,Hardlines,14,192
9/2/20,Art and Craft Supplies,Hardlines,12,172
9/3/20,Art and Craft Supplies,Hardlines,12,147
9/4/20,Art and Craft Supplies,Hardlines,13,161
9/5/20,Art and Craft Supplies,Hardlines,14,188
9/6/20,Art and Craft Supplies,Hardlines,14,157
9/7/20,Art and Craft Supplies,Hardlines,17,202
9/8/20,Art and Craft Supplies,Hardlines,15,181
9/9/20,Art and Craft Supplies,Hardlines,13,157
9/10/20,Art and Craft Supplies,Hardlines,11,151
9/11/20,Art and Craft Supplies,Hardlines,14,164
9/12/20,Art and Craft Supplies,Hardlines,16,180
9/13/20,Art and Craft Supplies,Hardlines,15,173
9/14/20,Art and Craft Supplies,Hardlines,17,204
9/15/20,Art and Craft Supplies,Hardlines,15,181
9/16/20,Art and Craft Supplies,Hardlines,13,160
9/17/20,Art and Craft Supplies,Hardlines,12,147
9/18/20,Art and Craft Supplies,Hardlines,14,165
9/19/20,Art and Craft Supplies,Hardlines,16,171
9/20/20,Art and Craft Supplies,Hardlines,16,177
9/21/20,Art and Craft Supplies,Hardlines,15,188
9/22/20,Art and Craft Supplies,Hardlines,15,163
9/23/20,Art and Craft Supplies,Hardlines,14,153
9/24/20,Art and Craft Supplies,Hardlines,12,139
9/25/20,Art and Craft Supplies,Hardlines,16,177
9/26/20,Art and Craft Supplies,Hardlines,16,170
9/27/20,Art and Craft Supplies,Hardlines,15,169
9/28/20,Art and Craft Supplies,Hardlines,13,177
9/29/20,Art and Craft Supplies,Hardlines,14,163
9/30/20,Art and Craft Supplies,Hardlines,12,143
10/1/20,Art and Craft Supplies,Hardlines,11,123
10/2/20,Art and Craft Supplies,Hardlines,12,143
10/3/20,Art and Craft Supplies,Hardlines,14,166
10/4/20,Art and Craft Supplies,Hardlines,13,154
10/5/20,Art and Craft Supplies,Hardlines,14,181
10/6/20,Art and Craft Supplies,Hardlines,14,149
10/7/20,Art and Craft Supplies,Hardlines,12,137
10/8/20,Art and Craft Supplies,Hardlines,10,115
10/9/20,Art and Craft Supplies,Hardlines,11,130
10/10/20,Art and Craft Supplies,Hardlines,14,146
10/11/20,Art and Craft Supplies,Hardlines,12,155
10/12/20,Art and Craft Supplies,Hardlines,13,141
10/13/20,Art and Craft Supplies,Hardlines,14,152
10/14/20,Art and Craft Supplies,Hardlines,12,131
10/15/20,Art and Craft Supplies,Hardlines,12,141
10/16/20,Art and Craft Supplies,Hardlines,14,159
10/17/20,Art and Craft Supplies,Hardlines,15,190
10/18/20,Art and Craft Supplies,Hardlines,14,179
10/19/20,Art and Craft Supplies,Hardlines,14,173
10/20/20,Art and Craft Supplies,Hardlines,14,192
10/21/20,Art and Craft Supplies,Hardlines,14,179
10/22/20,Art and Craft Supplies,Hardlines,13,152
10/23/20,Art and Craft Supplies,Hardlines,12,157
10/24/20,Art and Craft Supplies,Hardlines,16,209
10/25/20,Art and Craft Supplies,Hardlines,15,177
10/26/20,Art and Craft Supplies,Hardlines,15,189
10/27/20,Art and Craft Supplies,Hardlines,14,179
10/28/20,Art and Craft Supplies,Hardlines,12,136
10/29/20,Art and Craft Supplies,Hardlines,10,122
10/30/20,Art and Craft Supplies,Hardlines,12,141
10/31/20,Art and Craft Supplies,Hardlines,13,167
11/1/20,Art and Craft Supplies,Hardlines,13,155
11/2/20,Art and Craft Supplies,Hardlines,14,164
11/3/20,Art and Craft Supplies,Hardlines,12,131
11/4/20,Art and Craft Supplies,Hardlines,11,123
11/5/20,Art and Craft Supplies,Hardlines,9,102
11/6/20,Art and Craft Supplies,Hardlines,10,115
11/7/20,Art and Craft Supplies,Hardlines,14,176
11/8/20,Art and Craft Supplies,Hardlines,14,163
11/9/20,Art and Craft Supplies,Hardlines,13,164
11/10/20,Art and Craft Supplies,Hardlines,13,147
11/11/20,Art and Craft Supplies,Hardlines,11,128
11/12/20,Art and Craft Supplies,Hardlines,10,112
11/13/20,Art and Craft Supplies,Hardlines,12,141
11/14/20,Art and Craft Supplies,Hardlines,14,169
11/15/20,Art and Craft Supplies,Hardlines,15,180
11/16/20,Art and Craft Supplies,Hardlines,14,180
11/17/20,Art and Craft Supplies,Hardlines,15,179
11/18/20,Art and Craft Supplies,Hardlines,13,159
11/19/20,Art and Craft Supplies,Hardlines,13,144
11/20/20,Art and Craft Supplies,Hardlines,13,171
11/21/20,Art and Craft Supplies,Hardlines,17,205
11/22/20,Art and Craft Supplies,Hardlines,15,211
11/23/20,Art and Craft Supplies,Hardlines,17,196
11/24/20,Art and Craft Supplies,Hardlines,14,179
11/25/20,Art and Craft Supplies,Hardlines,14,172
11/26/20,Art and Craft Supplies,Hardlines,10,135
11/27/20,Art and Craft Supplies,Hardlines,13,156
11/28/20,Art and Craft Supplies,Hardlines,16,199
11/29/20,Art and Craft Supplies,Hardlines,14,183
11/30/20,Art and Craft Supplies,Hardlines,14,171
12/1/20,Art and Craft Supplies,Hardlines,14,166
12/2/20,Art and Craft Supplies,Hardlines,12,144
12/3/20,Art and Craft Supplies,Hardlines,10,124
12/4/20,Art and Craft Supplies,Hardlines,12,138
12/5/20,Art and Craft Supplies,Hardlines,14,178
12/6/20,Art and Craft Supplies,Hardlines,13,160
12/7/20,Art and Craft Supplies,Hardlines,14,158
12/8/20,Art and Craft Supplies,Hardlines,12,161
12/9/20,Art and Craft Supplies,Hardlines,12,139
12/10/20,Art and Craft Supplies,Hardlines,10,120
12/11/20,Art and Craft Supplies,Hardlines,11,154
12/12/20,Art and Craft Supplies,Hardlines,15,185
12/13/20,Art and Craft Supplies,Hardlines,14,159
12/14/20,Art and Craft Supplies,Hardlines,14,166
12/15/20,Art and Craft Supplies,Hardlines,12,156
12/16/20,Art and Craft Supplies,Hardlines,10,123
12/17/20,Art and Craft Supplies,Hardlines,8,106
12/18/20,Art and Craft Supplies,Hardlines,9,106
12/19/20,Art and Craft Supplies,Hardlines,12,139
12/20/20,Art and Craft Supplies,Hardlines,14,157
12/21/20,Art and Craft Supplies,Hardlines,15,165
12/22/20,Art and Craft Supplies,Hardlines,15,165
12/23/20,Art and Craft Supplies,Hardlines,15,161
12/24/20,Art and Craft Supplies,Hardlines,11,118
12/25/20,Art and Craft Supplies,Hardlines,14,171
12/26/20,Art and Craft Supplies,Hardlines,18,198
12/27/20,Art and Craft Supplies,Hardlines,16,192
12/28/20,Art and Craft Supplies,Hardlines,15,199
12/29/20,Art and Craft Supplies,Hardlines,14,166
12/30/20,Art and Craft Supplies,Hardlines,12,133
12/31/20,Art and Craft Supplies,Hardlines,10,130
1/1/21,Art and Craft Supplies,Hardlines,13,143
1/2/21,Art and Craft Supplies,Hardlines,16,180
1/3/21,Art and Craft Supplies,Hardlines,16,184
1/4/21,Art and Craft Supplies,Hardlines,14,166
1/5/21,Art and Craft Supplies,Hardlines,14,176
1/6/21,Art and Craft Supplies,Hardlines,13,157
1/7/21,Art and Craft Supplies,Hardlines,11,138
1/8/21,Art and Craft Supplies,Hardlines,13,160
1/9/21,Art and Craft Supplies,Hardlines,18,223
1/10/21,Art and Craft Supplies,Hardlines,17,200
1/11/21,Art and Craft Supplies,Hardlines,18,219
1/12/21,Art and Craft Supplies,Hardlines,16,197
1/13/21,Art and Craft Supplies,Hardlines,15,180
1/14/21,Art and Craft Supplies,Hardlines,12,147
1/15/21,Art and Craft Supplies,Hardlines,13,159
1/16/21,Art and Craft Supplies,Hardlines,16,185
1/17/21,Art and Craft Supplies,Hardlines,15,193
1/18/21,Art and Craft Supplies,Hardlines,16,188
